HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,HSPF_SECTION,TYPE,START,STOP,WIDTH,PROTECT,UCODE,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,HELP
PERLND,MON-BSLT,BSTJAN,PSTEMP,float,10,15,5,CORRECT,,,1,0.001,2,1,0.001,2,,"*** BSTJAN is the slope of the surface layer temperature regression equation
*** at the start of January."
PERLND,MON-BSLT,BSTFEB,PSTEMP,float,15,20,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTMAR,PSTEMP,float,20,25,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTAPR,PSTEMP,float,25,30,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTMAY,PSTEMP,float,30,35,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTJUN,PSTEMP,float,35,40,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTJUL,PSTEMP,float,40,45,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTAUG,PSTEMP,float,45,50,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTSEP,PSTEMP,float,50,55,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTOCT,PSTEMP,float,55,60,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTNOV,PSTEMP,float,60,65,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-BSLT,BSTDEC,PSTEMP,float,65,70,5,CORRECT,,,1,0.001,2,1,0.001,2,,
PERLND,MON-COVER,OPNID,SEDMNT,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-COVER,OPNIDLAST,SEDMNT,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-COVER,COVJAN,SEDMNT,float,10,15,5,CORRECT,,,0,0,1,0,0,1,,*** COVJAN is the erosion related cover value in January.
PERLND,MON-COVER,COVFEB,SEDMNT,float,15,20,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVMAR,SEDMNT,float,20,25,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVAPR,SEDMNT,float,25,30,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVMAY,SEDMNT,float,30,35,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVJUN,SEDMNT,float,35,40,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVJUL,SEDMNT,float,40,45,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVAUG,SEDMNT,float,45,50,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVSEP,SEDMNT,float,50,55,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVOCT,SEDMNT,float,55,60,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVNOV,SEDMNT,float,60,65,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-COVER,COVDEC,SEDMNT,float,65,70,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRND-CONC,OPNID,PQUAL,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-GRND-CONC,OPNIDLAST,PQUAL,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-GRND-CONC,GRCJAN,PQUAL,float,10,15,5,CORRECT,,,0,0,,0,0,,,*** GRCJAN is the conc of QUAL in groundwater at the start of January.
PERLND,MON-GRND-CONC,GRCFEB,PQUAL,float,15,20,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCMAR,PQUAL,float,20,25,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCAPR,PQUAL,float,25,30,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCMAY,PQUAL,float,30,35,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCJUN,PQUAL,float,35,40,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCJUL,PQUAL,float,40,45,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCAUG,PQUAL,float,45,50,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCSEP,PQUAL,float,50,55,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCOCT,PQUAL,float,55,60,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCNOV,PQUAL,float,60,65,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRND-CONC,GRCDEC,PQUAL,float,65,70,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-GRNDCO2,OPNID,PWTGAS,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-GRNDCO2,OPNIDLAST,PWTGAS,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-GRNDCO2,GCOJAN,PWTGAS,float,10,15,5,CORRECT,,,0,0,1,0,0,1,,*** GCOJAN is the groundwater CO2 conc. at the start of January.
PERLND,MON-GRNDCO2,GCOFEB,PWTGAS,float,15,20,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCOMAR,PWTGAS,float,20,25,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCOAPR,PWTGAS,float,25,30,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCOMAY,PWTGAS,float,30,35,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCOJUN,PWTGAS,float,35,40,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCOJUL,PWTGAS,float,40,45,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCOAUG,PWTGAS,float,45,50,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCOSEP,PWTGAS,float,50,55,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCOOCT,PWTGAS,float,55,60,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCONOV,PWTGAS,float,60,65,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDCO2,GCODEC,PWTGAS,float,65,70,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-GRNDDOX,OPNID,PWTGAS,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-GRNDDOX,OPNIDLAST,PWTGAS,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-GRNDDOX,GDOJAN,PWTGAS,float,10,15,5,CORRECT,,,0,0,20,0,0,20,,*** GDOJAN is the groundwater DO conc. at the start of January.
PERLND,MON-GRNDDOX,GDOFEB,PWTGAS,float,15,20,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDOMAR,PWTGAS,float,20,25,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDOAPR,PWTGAS,float,25,30,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDOMAY,PWTGAS,float,30,35,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDOJUN,PWTGAS,float,35,40,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDOJUL,PWTGAS,float,40,45,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDOAUG,PWTGAS,float,45,50,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDOSEP,PWTGAS,float,50,55,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDOOCT,PWTGAS,float,55,60,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDONOV,PWTGAS,float,60,65,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-GRNDDOX,GDODEC,PWTGAS,float,65,70,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFLW-CONC,OPNID,PQUAL,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IFLW-CONC,OPNIDLAST,PQUAL,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IFLW-CONC,CONJAN,PQUAL,float,10,15,5,CORRECT,,,0,0,,0,0,,,*** CONJAN is the conc of QUAL in interflow outflow in January.
PERLND,MON-IFLW-CONC,CONFEB,PQUAL,float,15,20,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONMAR,PQUAL,float,20,25,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONAPR,PQUAL,float,25,30,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONMAY,PQUAL,float,30,35,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONJUN,PQUAL,float,35,40,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONJUL,PQUAL,float,40,45,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONAUG,PQUAL,float,45,50,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONSEP,PQUAL,float,50,55,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONOCT,PQUAL,float,55,60,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONNOV,PQUAL,float,60,65,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFLW-CONC,CONDEC,PQUAL,float,65,70,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IFWCO2,OPNID,PWTGAS,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IFWCO2,OPNIDLAST,PWTGAS,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IFWCO2,CO2JAN,PWTGAS,float,10,15,5,CORRECT,,,0,0,1,0,0,1,,*** CO2JAN is the interflow CO2 conc. at the start of the January.
PERLND,MON-IFWCO2,CO2FEB,PWTGAS,float,15,20,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2MAR,PWTGAS,float,20,25,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2APR,PWTGAS,float,25,30,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2MAY,PWTGAS,float,30,35,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2JUN,PWTGAS,float,35,40,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2JUL,PWTGAS,float,40,45,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2AUG,PWTGAS,float,45,50,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2SEP,PWTGAS,float,50,55,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2OCT,PWTGAS,float,55,60,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2NOV,PWTGAS,float,60,65,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWCO2,CO2DEC,PWTGAS,float,65,70,5,CORRECT,,,0,0,1,0,0,1,,
PERLND,MON-IFWDOX,OPNID,PWTGAS,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IFWDOX,OPNIDLAST,PWTGAS,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IFWDOX,IDOJAN,PWTGAS,float,10,15,5,CORRECT,,,0,0,20,0,0,20,,*** IDOJAN is the interflow DO conc. at the start of January.
PERLND,MON-IFWDOX,IDOFEB,PWTGAS,float,15,20,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDOMAR,PWTGAS,float,20,25,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDOAPR,PWTGAS,float,25,30,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDOMAY,PWTGAS,float,30,35,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDOJUN,PWTGAS,float,35,40,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDOJUL,PWTGAS,float,40,45,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDOAUG,PWTGAS,float,45,50,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDOSEP,PWTGAS,float,50,55,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDOOCT,PWTGAS,float,55,60,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDONOV,PWTGAS,float,60,65,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-IFWDOX,IDODEC,PWTGAS,float,65,70,5,CORRECT,,,0,0,20,0,0,20,,
PERLND,MON-INTERCEP,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-INTERCEP,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-INTERCEP,INTJAN,PWATER,float,10,15,5,CORRECT,,,0,0,250,0,0,10,,*** INTJAN is the interception storage capacity at the start of January.
PERLND,MON-INTERCEP,INTFEB,PWATER,float,15,20,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTMAR,PWATER,float,20,25,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTAPR,PWATER,float,25,30,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTMAY,PWATER,float,30,35,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTJUN,PWATER,float,35,40,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTJUL,PWATER,float,40,45,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTAUG,PWATER,float,45,50,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTSEP,PWATER,float,50,55,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTOCT,PWATER,float,55,60,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTNOV,PWATER,float,60,65,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERCEP,INTDEC,PWATER,float,65,70,5,CORRECT,,,0,0,250,0,0,10,,
PERLND,MON-INTERFLW,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-INTERFLW,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-INTERFLW,IFLJAN,PWATER,float,10,15,5,CORRECT,,,,0,,,0,,,*** IFLJAN is the interflow inflow parameter at the start of January
PERLND,MON-INTERFLW,IFLFEB,PWATER,float,15,20,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLMAR,PWATER,float,20,25,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLAPR,PWATER,float,25,30,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLMAY,PWATER,float,30,35,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLJUN,PWATER,float,35,40,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLJUL,PWATER,float,40,45,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLAUG,PWATER,float,45,50,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLSEP,PWATER,float,50,55,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLOCT,PWATER,float,55,60,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLNOV,PWATER,float,60,65,5,CORRECT,,,,0,,,0,,,
PERLND,MON-INTERFLW,IFLDEC,PWATER,float,65,70,5,CORRECT,,,,0,,,0,,,
PERLND,MON-IRC,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IRC,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IRC,IRCJAN,PWATER,float,10,15,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,*** IRCJAN is the interflow recession constant at the start of January.
PERLND,MON-IRC,IRCFEB,PWATER,float,15,20,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCMAR,PWATER,float,20,25,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCAPR,PWATER,float,25,30,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCMAY,PWATER,float,30,35,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCJUN,PWATER,float,35,40,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCJUL,PWATER,float,40,45,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCAUG,PWATER,float,45,50,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCSEP,PWATER,float,50,55,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCOCT,PWATER,float,55,60,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCNOV,PWATER,float,60,65,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRC,IRCDEC,PWATER,float,65,70,5,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,
PERLND,MON-IRR-AWD,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IRR-AWD,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IRR-AWD,AWDJAN,PWATER,float,10,15,5,CORRECT,,,0,0,,0,0,,,*** AWDJAN is the allowable water depletion at the start of January.
PERLND,MON-IRR-AWD,AWDFEB,PWATER,float,15,20,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDMAR,PWATER,float,20,25,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDAPR,PWATER,float,25,30,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDMAY,PWATER,float,30,35,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDJUN,PWATER,float,35,40,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDJUL,PWATER,float,40,45,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDAUG,PWATER,float,45,50,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDSEP,PWATER,float,50,55,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDOCT,PWATER,float,55,60,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDNOV,PWATER,float,60,65,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-AWD,AWDDEC,PWATER,float,65,70,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IRR-CRDP,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-IRR-CRDP,CRDJAN,PWATER,float,10,15,5,CORRECT,,,0,0,,0,0,,,*** CRDJAN is the crop root depth at the start of January.
PERLND,MON-IRR-CRDP,CRDFEB,PWATER,float,15,20,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDMAR,PWATER,float,20,25,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDAPR,PWATER,float,25,30,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDMAY,PWATER,float,30,35,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDJUN,PWATER,float,35,40,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDJUL,PWATER,float,40,45,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDAUG,PWATER,float,45,50,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDSEP,PWATER,float,50,55,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDOCT,PWATER,float,55,60,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDNOV,PWATER,float,60,65,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-IRR-CRDP,CRDDEC,PWATER,float,65,70,5,CORRECT,,,0,0,,0,0,,,
PERLND,MON-LGTP1,OPNID,PSTEMP,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-LGTP1,OPNIDLAST,PSTEMP,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-LGTP1,LT1JAN,PSTEMP,float,10,15,5,CORRECT,,,,,,,,,,"*** LT1JAN is the smoothing factor in lower layer/groundwater soil
*** temperature calculation at the start of January."
PERLND,MON-LGTP1,LT1FEB,PSTEMP,float,15,20,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1MAR,PSTEMP,float,20,25,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1APR,PSTEMP,float,25,30,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1MAY,PSTEMP,float,30,35,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1JUN,PSTEMP,float,35,40,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1JUL,PSTEMP,float,40,45,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1AUG,PSTEMP,float,45,50,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1SEP,PSTEMP,float,50,55,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1OCT,PSTEMP,float,55,60,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1NOV,PSTEMP,float,60,65,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP1,LT1DEC,PSTEMP,float,65,70,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,OPNID,PSTEMP,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-LGTP2,OPNIDLAST,PSTEMP,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-LGTP2,LT2JAN,PSTEMP,float,10,15,5,CORRECT,,,,,,,,,,"*** LT2JAN is the mean difference between lower layer/groundwater soil
*** temperature and air temperature at the start of January."
PERLND,MON-LGTP2,LT2FEB,PSTEMP,float,15,20,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2MAR,PSTEMP,float,20,25,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2APR,PSTEMP,float,25,30,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2MAY,PSTEMP,float,30,35,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2JUN,PSTEMP,float,35,40,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2JUL,PSTEMP,float,40,45,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2AUG,PSTEMP,float,45,50,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2SEP,PSTEMP,float,50,55,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2OCT,PSTEMP,float,55,60,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2NOV,PSTEMP,float,60,65,5,CORRECT,,,,,,,,,,
PERLND,MON-LGTP2,LT2DEC,PSTEMP,float,65,70,5,CORRECT,,,,,,,,,,
PERLND,MON-LZETPARM,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-LZETPARM,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-LZETPARM,LZEJAN,PWATER,float,10,15,5,CORRECT,,,0,0,2,0,0,2,,*** LZEJAN is the lower zone E-T parameter at the start of January.
PERLND,MON-LZETPARM,LZEFEB,PWATER,float,15,20,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZEMAR,PWATER,float,20,25,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZEAPR,PWATER,float,25,30,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZEMAY,PWATER,float,30,35,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZEJUN,PWATER,float,35,40,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZEJUL,PWATER,float,40,45,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZEAUG,PWATER,float,45,50,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZESEP,PWATER,float,50,55,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZEOCT,PWATER,float,55,60,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZENOV,PWATER,float,60,65,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-LZETPARM,LZEDEC,PWATER,float,65,70,5,CORRECT,,,0,0,2,0,0,2,,
PERLND,MON-MANNING,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-MANNING,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-MANNING,MANJAN,PWATER,float,10,15,5,CORRECT,,,0.1,0.001,1,0.1,0.001,1,,*** MANJAN is the Manning's n value at the start of January.
PERLND,MON-MANNING,MANFEB,PWATER,float,15,20,5,CORRECT,,,0.1,0.001,1,0.1,0.001,1,,
PERLND,MON-MANNING,MANMAR,PWATER,float,20,25,5,CORRECT,,,0.1,0.001,1,0.1,0.001,1,,
PERLND,MON-MANNING,MANAPR,PWATER,float,25,30,5,CORRECT,,,0.1,0.001,1,0.1,0.001,1,,
PERLND,MON-MANNING,MANMAY,PWATER,float,30,35,5,CORRECT,,,0.1,0.001,1,0.1,0.001,1,,
